time,scenario,event_id,severity,affected_node,affected_link,affected_node_position,affected_link_position,service_id,user_id,service_type,request_rate,response_time,base_response_time,dependency_count,current_edge,cloud_node,last_violation
28,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,3,latency,14.23088,69.27501,38.5,4,edge_3,cloud_0,0
28,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,4,reliability,21.89187,106.4565,60.0,5,edge_4,cloud_0,0
28,normal,-1,0.0,,,-1,-1,5,5,cost,15.01445,97.53112,70.0,1,edge_0,cloud_0,0
28,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,6,6,latency,20.2913,89.66101,35.5,2,edge_4,cloud_0,0
28,normal,-1,0.0,,,-1,-1,7,7,reliability,17.88475,87.66276,57.0,3,edge_3,cloud_0,0
29,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,0,latency,14.39557,78.32234,34.0,1,edge_4,cloud_0,0
29,normal,-1,0.0,,,-1,-1,1,1,reliability,8.308,77.66068,55.5,2,edge_0,cloud_0,0
29,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,2,cost,12.08068,112.3662,73.0,3,edge_4,cloud_0,0
29,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,3,latency,14.22767,63.1446,38.5,4,edge_3,cloud_0,0
29,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,4,reliability,25.69333,109.32575,60.0,5,edge_4,cloud_0,0
29,normal,-1,0.0,,,-1,-1,5,5,cost,14.60555,97.91228,70.0,1,edge_0,cloud_0,0
29,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,6,6,latency,18.67183,93.55905,35.5,2,edge_4,cloud_0,0
29,normal,-1,0.0,,,-1,-1,7,7,reliability,17.57316,87.89504,57.0,3,edge_3,cloud_0,0
30,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,0,latency,15.14527,78.82506,34.0,1,edge_4,cloud_0,0
30,normal,-1,0.0,,,-1,-1,1,1,reliability,8.95516,75.96265,55.5,2,edge_0,cloud_0,0
30,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,2,cost,13.46995,112.73593,73.0,3,edge_4,cloud_0,0
30,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,3,latency,14.30724,78.52926,38.5,4,edge_3,cloud_0,0
30,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,4,reliability,29.6139,108.7577,60.0,5,edge_4,cloud_0,0
30,normal,-1,0.0,,,-1,-1,5,5,cost,14.42171,92.17825,70.0,1,edge_0,cloud_0,0
30,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,6,6,latency,19.06466,91.70914,35.5,2,edge_4,cloud_0,0
30,normal,-1,0.0,,,-1,-1,7,7,reliability,17.6067,97.19502,57.0,3,edge_3,cloud_0,0
31,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,0,latency,16.62286,77.92913,34.0,1,edge_4,cloud_0,0
31,normal,-1,0.0,,,-1,-1,1,1,reliability,7.60155,75.92655,55.5,2,edge_0,cloud_0,0
31,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,2,cost,13.01248,111.99757,73.0,3,edge_4,cloud_0,0
31,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,3,latency,14.95477,75.29921,38.5,4,edge_3,cloud_0,0
31,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,4,reliability,31.51753,109.44708,60.0,5,edge_4,cloud_0,0
31,normal,-1,0.0,,,-1,-1,5,5,cost,14.86522,94.94211,70.0,1,edge_0,cloud_0,0
31,node_overload,6,0.30405,edge_4,edge_4-edge_0,4,3,6,6,latency,16.65312,85.02239,35.5,2,edge_4,cloud_0,0
31,normal,-1,0.0,,,-1,-1,7,7,reliability,17.18206,97.67369,57.0,3,edge_3,cloud_0,0
32,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,0,latency,16.24152,78.66531,34.0,1,edge_4,cloud_0,0
32,normal,-1,0.0,,,-1,-1,1,1,reliability,7.81772,77.27148,55.5,2,edge_0,cloud_0,0
32,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,2,cost,12.34072,117.66391,73.0,3,edge_4,cloud_0,0
32,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,3,latency,14.07533,81.92285,38.5,4,edge_3,cloud_0,0
32,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,4,reliability,30.98156,108.11882,60.0,5,edge_4,cloud_0,0
32,normal,-1,0.0,,,-1,-1,5,5,cost,13.91259,96.70305,70.0,1,edge_0,cloud_0,0
32,node_overload,6,0.30405,edge_4,edge_4-edge_0,4,3,6,6,latency,17.81332,83.99358,35.5,2,edge_4,cloud_0,0
32,normal,-1,0.0,,,-1,-1,7,7,reliability,16.99806,99.01521,57.0,3,edge_3,cloud_0,0
33,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,0,latency,13.76876,70.27679,34.0,1,edge_4,cloud_0,0
33,normal,-1,0.0,,,-1,-1,1,1,reliability,8.16247,76.05708,55.5,2,edge_0,cloud_0,0
33,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,2,cost,10.93273,114.94412,73.0,3,edge_4,cloud_0,0
33,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,3,latency,14.75993,79.88207,38.5,4,edge_3,cloud_0,0
33,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,4,reliability,26.55711,100.3576,60.0,5,edge_4,cloud_0,0
33,normal,-1,0.0,,,-1,-1,5,5,cost,13.72713,94.76066,70.0,1,edge_0,cloud_0,0
33,link_congestion,11,0.28541,edge_0,edge_0-edge_1,3,2,6,6,latency,16.8156,79.19373,35.5,2,edge_4,cloud_0,0
33,normal,-1,0.0,,,-1,-1,7,7,reliability,16.23353,100.36993,57.0,3,edge_3,cloud_0,1
34,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,0,latency,12.6229,82.82552,34.0,1,edge_3,cloud_0,0
34,normal,-1,0.0,,,-1,-1,1,1,reliability,6.99839,82.90836,55.5,2,edge_4,cloud_0,0
34,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,2,cost,10.81276,96.43129,73.0,3,edge_0,cloud_0,0
34,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,3,latency,12.77018,79.40866,38.5,4,edge_1,cloud_0,0
34,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,4,reliability,21.81879,109.71708,60.0,5,edge_3,cloud_0,0
34,normal,-1,0.0,,,-1,-1,5,5,cost,13.43657,104.0506,70.0,1,edge_4,cloud_0,0
34,link_congestion,11,0.28541,edge_0,edge_0-edge_1,3,2,6,6,latency,17.26764,61.52176,35.5,2,edge_1,cloud_0,0
34,normal,-1,0.0,,,-1,-1,7,7,reliability,16.52057,97.32759,57.0,3,edge_1,cloud_0,0
35,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,0,latency,9.51643,81.43338,34.0,1,edge_3,cloud_0,0
35,normal,-1,0.0,,,-1,-1,1,1,reliability,7.4498,84.07456,55.5,2,edge_4,cloud_0,0
35,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,2,cost,11.42461,95.5836,73.0,3,edge_0,cloud_0,0
35,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,3,latency,13.18651,78.76719,38.5,4,edge_1,cloud_0,0
35,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,4,reliability,18.02398,110.16181,60.0,5,edge_3,cloud_0,0
35,normal,-1,0.0,,,-1,-1,5,5,cost,13.01289,100.50035,70.0,1,edge_4,cloud_0,0
35,link_congestion,11,0.28541,edge_0,edge_0-edge_1,3,2,6,6,latency,16.85937,66.1454,35.5,2,edge_1,cloud_0,0
35,normal,-1,0.0,,,-1,-1,7,7,reliability,15.13679,99.71635,57.0,3,edge_1,cloud_0,1
36,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,0,latency,8.27093,76.47905,34.0,1,edge_3,cloud_0,0
36,normal,-1,0.0,,,-1,-1,1,1,reliability,6.67005,82.18699,55.5,2,edge_4,cloud_0,0
36,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,2,cost,9.94063,95.74538,73.0,3,edge_0,cloud_0,0
36,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,3,latency,11.75413,78.17232,38.5,4,edge_1,cloud_0,0
36,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,4,reliability,15.7846,113.30477,60.0,5,edge_3,cloud_0,0
36,normal,-1,0.0,,,-1,-1,5,5,cost,12.65881,100.25862,70.0,1,edge_4,cloud_0,0
36,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,6,6,latency,19.36672,63.54679,35.5,2,edge_1,cloud_0,0
36,normal,-1,0.0,,,-1,-1,7,7,reliability,15.29535,96.07566,57.0,3,edge_1,cloud_0,0
37,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,0,latency,6.87357,80.61511,34.0,1,edge_3,cloud_0,0
37,normal,-1,0.0,,,-1,-1,1,1,reliability,6.90553,80.98248,55.5,2,edge_4,cloud_0,0
37,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,2,cost,8.2664,95.75739,73.0,3,edge_0,cloud_0,0
37,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,3,latency,10.42864,71.45627,38.5,4,edge_1,cloud_0,0
37,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,4,reliability,14.18625,106.78981,60.0,5,edge_3,cloud_0,0
37,normal,-1,0.0,,,-1,-1,5,5,cost,12.24681,98.56423,70.0,1,edge_4,cloud_0,0
37,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,6,6,latency,19.57777,66.31952,35.5,2,edge_1,cloud_0,0
37,normal,-1,0.0,,,-1,-1,7,7,reliability,14.4684,92.1857,57.0,3,edge_1,cloud_0,0
38,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,0,latency,6.14603,80.02269,34.0,1,edge_3,cloud_0,0
38,normal,-1,0.0,,,-1,-1,1,1,reliability,7.41793,81.89056,55.5,2,edge_4,cloud_0,0
38,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,2,cost,9.08505,94.34935,73.0,3,edge_0,cloud_0,0
38,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,3,latency,11.00906,72.32134,38.5,4,edge_1,cloud_0,0
38,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,4,reliability,14.08393,106.38772,60.0,5,edge_3,cloud_0,0
38,normal,-1,0.0,,,-1,-1,5,5,cost,11.47584,98.29421,70.0,1,edge_4,cloud_0,0
38,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,6,6,latency,18.69723,60.93657,35.5,2,edge_1,cloud_0,0
38,normal,-1,0.0,,,-1,-1,7,7,reliability,14.54102,93.34644,57.0,3,edge_1,cloud_0,0
39,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,0,0,latency,6.53405,71.51363,34.0,1,edge_3,cloud_0,0
39,normal,-1,0.0,,,-1,-1,1,1,reliability,6.54959,90.84168,55.5,2,edge_4,cloud_0,0
39,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,2,cost,9.20474,92.76163,73.0,3,edge_0,cloud_0,0
39,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,3,latency,11.45163,86.37901,38.5,4,edge_1,cloud_0,0
39,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,4,4,reliability,12.18119,99.61539,60.0,5,edge_3,cloud_0,0
39,normal,-1,0.0,,,-1,-1,5,5,cost,11.8847,109.78645,70.0,1,edge_4,cloud_0,0
39,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,6,6,latency,17.60714,62.79994,35.5,2,edge_1,cloud_0,0
39,normal,-1,0.0,,,-1,-1,7,7,reliability,13.9198,102.82783,57.0,3,edge_1,cloud_0,0
40,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,0,0,latency,6.10779,73.29878,34.0,1,edge_3,cloud_0,0
40,normal,-1,0.0,,,-1,-1,1,1,reliability,6.16938,90.4087,55.5,2,edge_4,cloud_0,0
40,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,2,cost,9.32308,95.81115,73.0,3,edge_0,cloud_0,0
40,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,3,3,latency,11.9538,84.35921,38.5,4,edge_1,cloud_0,0
40,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,4,4,reliability,12.75492,103.24692,60.0,5,edge_3,cloud_0,0
40,normal,-1,0.0,,,-1,-1,5,5,cost,11.07018,106.23665,70.0,1,edge_4,cloud_0,0
40,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,6,6,latency,16.35979,73.75901,35.5,2,edge_1,cloud_0,0
40,normal,-1,0.0,,,-1,-1,7,7,reliability,13.3625,106.44969,57.0,3,edge_1,cloud_0,0
41,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,0,0,latency,6.61566,70.2119,34.0,1,edge_3,cloud_0,0
41,normal,-1,0.0,,,-1,-1,1,1,reliability,5.78366,90.98284,55.5,2,edge_4,cloud_0,0
41,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,2,cost,9.69115,94.66421,73.0,3,edge_0,cloud_0,0
41,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,3,3,latency,12.85442,84.6304,38.5,4,edge_1,cloud_0,0
41,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,4,4,reliability,12.72173,102.35715,60.0,5,edge_3,cloud_0,0
41,normal,-1,0.0,,,-1,-1,5,5,cost,11.17224,107.83497,70.0,1,edge_4,cloud_0,0
41,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,6,6,latency,18.24241,78.7974,35.5,2,edge_1,cloud_0,0
41,normal,-1,0.0,,,-1,-1,7,7,reliability,14.44252,107.22597,57.0,3,edge_1,cloud_0,0
42,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,0,0,latency,6.82937,75.07853,34.0,1,edge_3,cloud_0,0
42,normal,-1,0.0,,,-1,-1,1,1,reliability,5.92299,90.41255,55.5,2,edge_4,cloud_0,0
42,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,2,cost,9.60666,95.10106,73.0,3,edge_0,cloud_0,0
42,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,3,3,latency,13.29045,87.82883,38.5,4,edge_1,cloud_0,0
42,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,4,4,reliability,13.99735,104.80317,60.0,5,edge_3,cloud_0,0
42,normal,-1,0.0,,,-1,-1,5,5,cost,11.07352,108.26168,70.0,1,edge_4,cloud_0,0
42,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,6,6,latency,18.42882,77.7429,35.5,2,edge_1,cloud_0,0
42,mixed,25,0.28113,edge_0,edge_0-edge_1,3,2,7,7,reliability,24.70593,116.61108,57.0,3,edge_1,cloud_0,0
43,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,0,0,latency,5.7014,71.93752,34.0,1,edge_3,cloud_0,0
43,normal,-1,0.0,,,-1,-1,1,1,reliability,6.07929,79.15837,55.5,2,edge_4,cloud_0,0
43,mixed,27,0.43958,edge_3,access_1-edge_3,1,0,2,2,cost,16.74803,99.22574,73.0,3,edge_0,cloud_0,0
43,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,3,3,latency,13.33612,86.88745,38.5,4,edge_1,cloud_0,0
43,link_congestion,18,0.23559,edge_2,edge_2-edge_3,2,1,4,4,reliability,15.58363,101.87158,60.0,5,edge_3,cloud_0,0
43,normal,-1,0.0,,,-1,-1,5,5,cost,11.22257,96.30913,70.0,1,edge_4,cloud_0,0
43,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,6,6,latency,19.31736,82.4711,35.5,2,edge_1,cloud_0,0
43,mixed,25,0.28113,edge_0,edge_0-edge_1,3,2,7,7,reliability,32.10804,120.6355,57.0,3,edge_1,cloud_0,0
44,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,0,0,latency,6.28067,58.51099,34.0,1,edge_3,cloud_0,0
44,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,1,1,reliability,8.27838,77.14106,55.5,2,edge_4,cloud_0,0
44,normal,-1,0.0,,,-1,-1,2,2,cost,7.78864,94.87634,73.0,3,edge_0,cloud_0,0
44,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,3,3,latency,13.67012,90.2592,38.5,4,edge_1,cloud_0,0
44,link_congestion,18,0.23559,edge_2,edge_2-edge_3,2,1,4,4,reliability,14.84689,90.44698,60.0,5,edge_3,cloud_0,0
44,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,5,5,cost,15.82136,98.91364,70.0,1,edge_4,cloud_0,0
44,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,6,6,latency,19.05894,81.12553,35.5,2,edge_1,cloud_0,0
44,mixed,25,0.28113,edge_0,edge_0-edge_1,3,2,7,7,reliability,40.58115,124.11359,57.0,3,edge_1,cloud_0,0
45,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,0,0,latency,5.76801,62.18134,34.0,1,edge_3,cloud_0,0
45,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,1,1,reliability,8.25254,81.37968,55.5,2,edge_4,cloud_0,0
45,normal,-1,0.0,,,-1,-1,2,2,cost,7.70704,95.59608,73.0,3,edge_0,cloud_0,0
45,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,3,3,latency,12.5916,87.97091,38.5,4,edge_1,cloud_0,0
45,link_congestion,18,0.23559,edge_2,edge_2-edge_3,2,1,4,4,reliability,13.44219,86.41822,60.0,5,edge_3,cloud_0,0
45,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,5,5,cost,17.0628,96.16088,70.0,1,edge_4,cloud_0,0
45,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,6,6,latency,18.47628,80.81622,35.5,2,edge_1,cloud_0,0
45,mixed,25,0.28113,edge_0,edge_0-edge_1,3,2,7,7,reliability,40.41402,123.2007,57.0,3,edge_1,cloud_0,1
46,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,0,0,latency,5.84753,58.64624,34.0,1,edge_3,cloud_0,0
46,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,1,1,reliability,9.63785,90.77112,55.5,2,edge_4,cloud_0,0
46,normal,-1,0.0,,,-1,-1,2,2,cost,8.19321,94.43045,73.0,3,edge_0,cloud_0,0
46,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,3,3,latency,12.14354,85.18654,38.5,4,edge_1,cloud_0,0
46,link_congestion,18,0.23559,edge_2,edge_2-edge_3,2,1,4,4,reliability,12.16963,87.95394,60.0,5,edge_3,cloud_0,0
46,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,5,5,cost,18.55706,106.92991,70.0,1,edge_4,cloud_0,0
46,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,6,6,latency,18.33098,77.37143,35.5,2,edge_1,cloud_0,0
46,mixed,22,0.39821,edge_4,edge_4-edge_0,4,3,7,7,reliability,26.32526,116.12829,57.0,3,edge_1,cloud_0,0
47,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,0,0,latency,6.55792,58.71967,34.0,1,edge_3,cloud_0,0
47,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,1,1,reliability,9.08631,95.22391,55.5,2,edge_4,cloud_0,0
47,normal,-1,0.0,,,-1,-1,2,2,cost,8.54535,97.31545,73.0,3,edge_0,cloud_0,0
47,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,3,3,latency,10.63515,87.61049,38.5,4,edge_1,cloud_0,0
47,link_congestion,18,0.23559,edge_2,edge_2-edge_3,2,1,4,4,reliability,12.83168,86.60342,60.0,5,edge_3,cloud_0,0
47,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,5,5,cost,16.36172,111.5938,70.0,1,edge_4,cloud_0,0
47,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,6,6,latency,15.95779,78.70546,35.5,2,edge_1,cloud_0,0
47,mixed,22,0.39821,edge_4,edge_4-edge_0,4,3,7,7,reliability,32.98912,121.36794,57.0,3,edge_1,cloud_0,0
48,link_congestion,18,0.23559,edge_2,edge_2-edge_3,2,1,0,0,latency,6.39235,61.8114,34.0,1,edge_3,cloud_0,0
48,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,1,1,reliability,7.80788,95.81054,55.5,2,edge_4,cloud_0,0
48,normal,-1,0.0,,,-1,-1,2,2,cost,9.09463,101.01234,73.0,3,edge_0,cloud_0,0
48,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,3,3,latency,10.4375,94.93575,38.5,4,edge_1,cloud_0,0
48,link_congestion,18,0.23559,edge_2,edge_2-edge_3,2,1,4,4,reliability,14.06129,89.36027,60.0,5,edge_3,cloud_0,0
48,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,5,5,cost,14.69436,112.81602,70.0,1,edge_4,cloud_0,0
48,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,6,6,latency,16.19652,80.04424,35.5,2,edge_1,cloud_0,0
48,mixed,22,0.39821,edge_4,edge_4-edge_0,4,3,7,7,reliability,39.09112,126.81237,57.0,3,edge_1,cloud_0,0
49,normal,-1,0.0,,,-1,-1,0,0,latency,5.54776,56.87721,34.0,1,edge_3,cloud_0,0
49,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,1,1,reliability,7.04547,98.24637,55.5,2,edge_4,cloud_0,0
49,normal,-1,0.0,,,-1,-1,2,2,cost,8.96319,104.44199,73.0,3,edge_0,cloud_0,0
49,burst,0,0.30723,edge_1,access_0-edge_1,1,0,3,3,latency,13.10313,97.61634,38.5,4,edge_1,cloud_0,0
49,normal,-1,0.0,,,-1,-1,4,4,reliability,12.14159,85.66948,60.0,5,edge_3,cloud_0,0
49,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,5,5,cost,14.81762,113.49769,70.0,1,edge_4,cloud_0,0
49,burst,0,0.30723,edge_1,access_0-edge_1,1,0,6,6,latency,19.28373,82.999,35.5,2,edge_1,cloud_0,0
49,link_congestion,16,0.3327,edge_4,edge_4-edge_0,4,3,7,7,reliability,21.28272,114.02773,57.0,3,edge_1,cloud_0,1
50,normal,-1,0.0,,,-1,-1,0,0,latency,6.02698,57.22789,34.0,1,edge_3,cloud_0,0
50,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,1,1,reliability,7.91879,97.97322,55.5,2,edge_4,cloud_0,0
50,normal,-1,0.0,,,-1,-1,2,2,cost,8.9599,105.89383,73.0,3,edge_0,cloud_0,0
50,burst,0,0.30723,edge_1,access_0-edge_1,1,0,3,3,latency,13.43605,96.21805,38.5,4,edge_1,cloud_0,0
50,normal,-1,0.0,,,-1,-1,4,4,reliability,12.06389,85.04858,60.0,5,edge_3,cloud_0,0
50,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,5,5,cost,15.07725,116.30773,70.0,1,edge_4,cloud_0,0
50,burst,0,0.30723,edge_1,access_0-edge_1,1,0,6,6,latency,20.65097,70.03451,35.5,2,edge_1,cloud_0,0
50,node_overload,4,0.26867,edge_1,edge_1-edge_2,2,1,7,7,reliability,20.29559,113.01307,57.0,3,edge_1,cloud_0,1
51,mixed,30,0.29011,edge_4,edge_4-edge_0,4,3,0,0,latency,8.41311,82.93867,34.0,1,edge_4,cloud_0,0
51,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,1,1,reliability,8.73537,83.18624,55.5,2,edge_3,cloud_0,0
51,normal,-1,0.0,,,-1,-1,2,2,cost,9.38341,116.5518,73.0,3,edge_4,cloud_0,0
51,burst,0,0.30723,edge_1,access_0-edge_1,1,0,3,3,latency,15.54272,72.54327,38.5,4,edge_1,cloud_0,0
51,mixed,30,0.29011,edge_4,edge_4-edge_0,4,3,4,4,reliability,19.10173,119.40779,60.0,5,edge_4,cloud_0,0
51,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,5,5,cost,16.41267,97.66645,70.0,1,edge_3,cloud_0,0
51,burst,0,0.30723,edge_1,access_0-edge_1,1,0,6,6,latency,22.97314,70.63843,35.5,2,edge_2,cloud_0,0
51,node_overload,4,0.26867,edge_1,edge_1-edge_2,2,1,7,7,reliability,22.32906,91.11418,57.0,3,edge_1,cloud_0,1
52,mixed,30,0.29011,edge_4,edge_4-edge_0,4,3,0,0,latency,11.24377,89.40157,34.0,1,edge_4,cloud_0,0
52,mixed,28,0.39243,edge_2,edge_2-edge_3,2,1,1,1,reliability,10.51884,96.80764,55.5,2,edge_3,cloud_0,0
52,normal,-1,0.0,,,-1,-1,2,2,cost,9.85934,115.40569,73.0,3,edge_4,cloud_0,0
52,burst,0,0.30723,edge_1,access_0-edge_1,1,0,3,3,latency,17.26671,83.67431,38.5,4,edge_1,cloud_0,0
52,mixed,30,0.29011,edge_4,edge_4-edge_0,4,3,4,4,reliability,26.55297,121.56983,60.0,5,edge_4,cloud_0,1
52,mixed,28,0.39243,edge_2,edge_2-edge_3,2,1,5,5,cost,21.27308,117.25813,70.0,1,edge_3,cloud_0,0
52,burst,0,0.30723,edge_1,access_0-edge_1,1,0,6,6,latency,26.35719,76.85221,35.5,2,edge_2,cloud_0,0
52,node_overload,4,0.26867,edge_1,edge_1-edge_2,2,1,7,7,reliability,23.60062,100.93322,57.0,3,edge_1,cloud_0,0
53,mixed,21,0.28507,edge_0,edge_0-edge_1,3,2,0,0,latency,9.84774,90.93033,34.0,1,edge_4,cloud_0,0
53,mixed,28,0.39243,edge_2,edge_2-edge_3,2,1,1,1,reliability,15.35429,103.22421,55.5,2,edge_3,cloud_0,0
53,normal,-1,0.0,,,-1,-1,2,2,cost,9.9562,113.96182,73.0,3,edge_4,cloud_0,0
53,burst,0,0.30723,edge_1,access_0-edge_1,1,0,3,3,latency,21.75341,86.58931,38.5,4,edge_1,cloud_0,0
53,mixed,21,0.28507,edge_0,edge_0-edge_1,3,2,4,4,reliability,18.8254,117.39732,60.0,5,edge_4,cloud_0,1
53,mixed,28,0.39243,edge_2,edge_2-edge_3,2,1,5,5,cost,29.80783,117.9587,70.0,1,edge_3,cloud_0,0
53,burst,0,0.30723,edge_1,access_0-edge_1,1,0,6,6,latency,31.54693,80.08897,35.5,2,edge_2,cloud_0,0
53,node_overload,4,0.26867,edge_1,edge_1-edge_2,2,1,7,7,reliability,23.52786,104.77393,57.0,3,edge_1,cloud_0,0
54,mixed,21,0.28507,edge_0,edge_0-edge_1,3,2,0,0,latency,11.0872,94.33931,34.0,1,edge_4,cloud_0,0
54,mixed,28,0.39243,edge_2,edge_2-edge_3,2,1,1,1,reliability,19.94431,105.88245,55.5,2,edge_3,cloud_0,0
54,normal,-1,0.0,,,-1,-1,2,2,cost,10.50182,114.138,73.0,3,edge_4,cloud_0,0
54,burst,0,0.30723,edge_1,access_0-edge_1,1,0,3,3,latency,24.23822,92.71703,38.5,4,edge_1,cloud_0,0
54,mixed,21,0.28507,edge_0,edge_0-edge_1,3,2,4,4,reliability,22.73561,121.91334,60.0,5,edge_4,cloud_0,1
54,mixed,28,0.39243,edge_2,edge_2-edge_3,2,1,5,5,cost,36.24549,128.6781,70.0,1,edge_3,cloud_0,0
54,burst,0,0.30723,edge_1,access_0-edge_1,1,0,6,6,latency,36.234,86.87571,35.5,2,edge_2,cloud_0,0
54,node_overload,4,0.26867,edge_1,edge_1-edge_2,2,1,7,7,reliability,22.08107,103.19344,57.0,3,edge_1,cloud_0,0
