time,scenario,event_id,severity,affected_node,affected_link,affected_node_position,affected_link_position,service_id,path_nodes,path_links,path_delay,path_loss,bottleneck_node,bottleneck_link
17,mixed,20,0.25824,edge_4,edge_4-edge_0,2,1,3,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,57.65911,0.008556,edge_2,edge_2-edge_3
17,normal,-1,0.0,,,-1,-1,4,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,61.83429,0.015708,edge_4,edge_4-edge_0
17,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,48.14084,0.006775,edge_0,edge_0-cloud_0
17,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,6,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,85.17947,0.027981,edge_4,edge_4-edge_0
17,mixed,20,0.25824,edge_4,edge_4-edge_0,2,1,7,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,57.65911,0.008556,edge_2,edge_2-edge_3
18,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,0,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,61.20488,0.012432,edge_4,edge_4-edge_0
18,mixed,26,0.39268,edge_4,edge_3-edge_4,4,3,1,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,49.74113,0.003243,edge_0,access_0-edge_0
18,link_congestion,14,0.2708,edge_2,edge_1-edge_2,2,1,2,access_1|edge_3|edge_4|cloud_0,access_1-edge_3|edge_3-edge_4|edge_4-cloud_0,62.76022,0.01591,edge_4,edge_3-edge_4
18,mixed,20,0.25824,edge_4,edge_4-edge_0,2,1,3,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,59.90288,0.004835,edge_2,edge_2-edge_3
18,normal,-1,0.0,,,-1,-1,4,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,61.20488,0.012432,edge_4,edge_4-edge_0
18,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,49.74113,0.003243,edge_0,access_0-edge_0
18,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,6,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,84.74392,0.028296,edge_1,edge_4-edge_0
18,mixed,20,0.25824,edge_4,edge_4-edge_0,2,1,7,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,59.90288,0.004835,edge_2,edge_2-edge_3
19,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,0,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,61.38776,0.016364,edge_4,edge_4-edge_0
19,mixed,26,0.39268,edge_4,edge_3-edge_4,4,3,1,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,45.96077,0.003178,edge_0,access_0-edge_0
19,link_congestion,14,0.2708,edge_2,edge_1-edge_2,2,1,2,access_1|edge_3|edge_4|cloud_0,access_1-edge_3|edge_3-edge_4|edge_4-cloud_0,65.3143,0.024481,edge_4,edge_3-edge_4
19,mixed,20,0.25824,edge_4,edge_4-edge_0,2,1,3,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,59.17963,0.011524,edge_2,edge_2-edge_3
19,normal,-1,0.0,,,-1,-1,4,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,61.38776,0.016364,edge_4,edge_4-edge_0
19,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,45.96077,0.003178,edge_0,access_0-edge_0
19,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,6,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,86.92471,0.027372,edge_4,edge_4-edge_0
19,mixed,20,0.25824,edge_4,edge_4-edge_0,2,1,7,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,59.17963,0.011524,edge_2,edge_2-edge_3
20,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,0,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,59.86019,0.007655,edge_4,edge_4-edge_0
20,mixed,26,0.39268,edge_4,edge_3-edge_4,4,3,1,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,49.97131,0.002463,edge_0,edge_0-cloud_0
20,link_congestion,14,0.2708,edge_2,edge_1-edge_2,2,1,2,access_1|edge_3|edge_4|cloud_0,access_1-edge_3|edge_3-edge_4|edge_4-cloud_0,63.804,0.021539,edge_4,edge_3-edge_4
20,mixed,20,0.25824,edge_4,edge_4-edge_0,2,1,3,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,55.26385,0.008434,edge_2,access_1-edge_3
20,node_overload,6,0.30405,edge_4,edge_4-edge_0,4,3,4,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,59.86019,0.007655,edge_4,edge_4-edge_0
20,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,49.97131,0.002463,edge_0,edge_0-cloud_0
20,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,6,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,84.63539,0.024418,edge_1,edge_0-edge_1
20,mixed,20,0.25824,edge_4,edge_4-edge_0,2,1,7,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,55.26385,0.008434,edge_2,access_1-edge_3
21,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,0,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,59.37299,0.005724,edge_4,edge_4-edge_0
21,mixed,26,0.39268,edge_4,edge_3-edge_4,4,3,1,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,46.14842,0.00518,edge_0,edge_0-cloud_0
21,link_congestion,14,0.2708,edge_2,edge_1-edge_2,2,1,2,access_1|edge_3|edge_4|cloud_0,access_1-edge_3|edge_3-edge_4|edge_4-cloud_0,67.0426,0.019095,edge_4,edge_3-edge_4
21,mixed,20,0.25824,edge_4,edge_4-edge_0,2,1,3,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,58.57342,0.006213,edge_2,access_1-edge_3
21,node_overload,6,0.30405,edge_4,edge_4-edge_0,4,3,4,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,59.37299,0.005724,edge_4,edge_4-edge_0
21,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,46.14842,0.00518,edge_0,edge_0-cloud_0
21,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,6,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,86.38673,0.017533,edge_4,edge_1-edge_2
21,mixed,20,0.25824,edge_4,edge_4-edge_0,2,1,7,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,58.57342,0.006213,edge_2,access_1-edge_3
22,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,0,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,57.24845,0.008568,edge_4,edge_4-edge_0
22,mixed,26,0.39268,edge_4,edge_3-edge_4,4,3,1,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,43.88224,0.004063,edge_0,edge_0-cloud_0
22,link_congestion,14,0.2708,edge_2,edge_1-edge_2,2,1,2,access_1|edge_3|edge_4|cloud_0,access_1-edge_3|edge_3-edge_4|edge_4-cloud_0,63.95399,0.023862,edge_4,edge_3-edge_4
22,mixed,20,0.25824,edge_4,edge_4-edge_0,2,1,3,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,56.09133,0.00463,edge_2,edge_2-edge_3
22,node_overload,6,0.30405,edge_4,edge_4-edge_0,4,3,4,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,57.24845,0.008568,edge_4,edge_4-edge_0
22,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,43.88224,0.004063,edge_0,edge_0-cloud_0
22,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,6,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,84.0943,0.026712,edge_4,edge_0-edge_1
22,mixed,20,0.25824,edge_4,edge_4-edge_0,2,1,7,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,56.09133,0.00463,edge_2,edge_2-edge_3
23,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,0,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,59.70573,0.002378,edge_4,edge_4-edge_0
23,mixed,26,0.39268,edge_4,edge_3-edge_4,4,3,1,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,48.8723,0.003615,edge_0,access_0-edge_0
23,mixed,19,0.36038,edge_1,access_0-edge_1,1,0,2,access_1|edge_3|edge_4|cloud_0,access_1-edge_3|edge_3-edge_4|edge_4-cloud_0,63.03865,0.022148,edge_4,edge_3-edge_4
23,mixed,20,0.25824,edge_4,edge_4-edge_0,2,1,3,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,57.6506,0.006386,edge_2,access_1-edge_3
23,node_overload,6,0.30405,edge_4,edge_4-edge_0,4,3,4,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,59.70573,0.002378,edge_4,edge_4-edge_0
23,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,48.8723,0.003615,edge_0,access_0-edge_0
23,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,6,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,80.70258,0.013622,edge_4,edge_4-edge_0
23,mixed,20,0.25824,edge_4,edge_4-edge_0,2,1,7,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,57.6506,0.006386,edge_2,access_1-edge_3
24,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,0,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,62.11348,0.010063,edge_4,edge_4-edge_0
24,mixed,26,0.39268,edge_4,edge_3-edge_4,4,3,1,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,47.69539,0.003037,edge_0,access_0-edge_0
24,mixed,19,0.36038,edge_1,access_0-edge_1,1,0,2,access_1|edge_3|edge_4|cloud_0,access_1-edge_3|edge_3-edge_4|edge_4-cloud_0,63.96183,0.012608,edge_4,edge_3-edge_4
24,normal,-1,0.0,,,-1,-1,3,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,59.80848,0.006175,edge_2,access_1-edge_3
24,node_overload,6,0.30405,edge_4,edge_4-edge_0,4,3,4,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,62.11348,0.010063,edge_4,edge_4-edge_0
24,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,47.69539,0.003037,edge_0,access_0-edge_0
24,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,6,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,86.23053,0.022997,edge_4,edge_0-edge_1
24,normal,-1,0.0,,,-1,-1,7,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,59.80848,0.006175,edge_2,access_1-edge_3
25,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,60.98263,0.010479,edge_4,edge_4-edge_0
25,mixed,26,0.39268,edge_4,edge_3-edge_4,4,3,1,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,48.16884,0.00433,edge_0,edge_0-cloud_0
25,mixed,19,0.36038,edge_1,access_0-edge_1,1,0,2,access_1|edge_3|edge_4|cloud_0,access_1-edge_3|edge_3-edge_4|edge_4-cloud_0,64.44584,0.023124,edge_4,edge_3-edge_4
25,normal,-1,0.0,,,-1,-1,3,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,57.7826,0.008052,edge_2,edge_2-edge_3
25,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,60.98263,0.010479,edge_4,edge_4-edge_0
25,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,48.16884,0.00433,edge_0,edge_0-cloud_0
25,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,6,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,85.87176,0.021857,edge_4,edge_0-edge_1
25,normal,-1,0.0,,,-1,-1,7,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,57.7826,0.008052,edge_2,edge_2-edge_3
26,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,61.82136,0.009186,edge_4,edge_4-edge_0
26,mixed,26,0.39268,edge_4,edge_3-edge_4,4,3,1,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,47.9607,0.00137,edge_0,access_0-edge_0
26,mixed,19,0.36038,edge_1,access_0-edge_1,1,0,2,access_1|edge_3|edge_4|cloud_0,access_1-edge_3|edge_3-edge_4|edge_4-cloud_0,64.84676,0.019559,edge_4,edge_3-edge_4
26,normal,-1,0.0,,,-1,-1,3,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,59.6978,0.006176,edge_2,access_1-edge_3
26,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,61.82136,0.009186,edge_4,edge_4-edge_0
26,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,47.9607,0.00137,edge_0,access_0-edge_0
26,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,6,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,88.1078,0.026561,edge_4,edge_0-edge_1
26,normal,-1,0.0,,,-1,-1,7,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,59.6978,0.006176,edge_2,access_1-edge_3
27,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,58.41439,0.008335,edge_4,edge_4-edge_0
27,mixed,26,0.39268,edge_4,edge_3-edge_4,4,3,1,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,47.19293,0.003245,edge_0,edge_0-cloud_0
27,mixed,19,0.36038,edge_1,access_0-edge_1,1,0,2,access_1|edge_3|edge_4|cloud_0,access_1-edge_3|edge_3-edge_4|edge_4-cloud_0,62.56963,0.017385,edge_4,edge_3-edge_4
27,normal,-1,0.0,,,-1,-1,3,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,59.2113,0.002085,cloud_0,edge_2-cloud_0
27,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,58.41439,0.008335,edge_4,edge_4-edge_0
27,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,47.19293,0.003245,edge_0,edge_0-cloud_0
27,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,6,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,83.53747,0.024061,edge_4,edge_0-edge_1
27,normal,-1,0.0,,,-1,-1,7,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,59.2113,0.002085,cloud_0,edge_2-cloud_0
28,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,60.6582,0.008735,edge_4,edge_4-edge_0
28,normal,-1,0.0,,,-1,-1,1,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,50.74781,0.002419,edge_0,edge_0-cloud_0
28,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,access_1|edge_3|edge_4|cloud_0,access_1-edge_3|edge_3-edge_4|edge_4-cloud_0,63.11638,0.011401,edge_4,access_1-edge_3
28,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,60.18589,0.016244,edge_3,access_1-edge_3
28,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,60.6582,0.008735,edge_4,edge_4-edge_0
28,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,50.74781,0.002419,edge_0,edge_0-cloud_0
28,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,6,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,85.49547,0.019353,edge_4,edge_0-edge_1
28,normal,-1,0.0,,,-1,-1,7,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,60.18589,0.016244,edge_3,access_1-edge_3
29,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,61.60842,0.010679,edge_4,edge_4-edge_0
29,normal,-1,0.0,,,-1,-1,1,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,50.72669,0.002924,cloud_0,edge_0-cloud_0
29,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,access_1|edge_3|edge_4|cloud_0,access_1-edge_3|edge_3-edge_4|edge_4-cloud_0,61.27387,0.00816,edge_4,access_1-edge_3
29,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,61.69539,0.008381,edge_3,access_1-edge_3
29,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,61.60842,0.010679,edge_4,edge_4-edge_0
29,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,50.72669,0.002924,cloud_0,edge_0-cloud_0
29,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,6,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,85.06579,0.022207,edge_4,edge_0-edge_1
29,normal,-1,0.0,,,-1,-1,7,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,61.69539,0.008381,edge_3,access_1-edge_3
30,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,56.94401,0.006581,edge_4,edge_4-edge_0
30,normal,-1,0.0,,,-1,-1,1,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,47.39521,0.002933,edge_0,access_0-edge_0
30,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,access_1|edge_3|edge_4|cloud_0,access_1-edge_3|edge_3-edge_4|edge_4-cloud_0,61.29976,0.012457,edge_4,access_1-edge_3
30,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,62.17024,0.016812,edge_3,access_1-edge_3
30,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,56.94401,0.006581,edge_4,edge_4-edge_0
30,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,47.39521,0.002933,edge_0,access_0-edge_0
30,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,6,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,82.07519,0.021048,edge_4,edge_0-edge_1
30,normal,-1,0.0,,,-1,-1,7,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,62.17024,0.016812,edge_3,access_1-edge_3
31,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,59.9491,0.012455,edge_4,edge_4-edge_0
31,normal,-1,0.0,,,-1,-1,1,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,50.5662,0.003958,edge_0,access_0-edge_0
31,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,access_1|edge_3|edge_4|cloud_0,access_1-edge_3|edge_3-edge_4|edge_4-cloud_0,63.17211,0.01807,edge_4,access_1-edge_3
31,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,63.30751,0.018098,edge_3,access_1-edge_3
31,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,59.9491,0.012455,edge_4,edge_4-edge_0
31,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,50.5662,0.003958,edge_0,access_0-edge_0
31,node_overload,6,0.30405,edge_4,edge_4-edge_0,4,3,6,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,86.61538,0.022872,edge_4,edge_0-edge_1
31,normal,-1,0.0,,,-1,-1,7,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,63.30751,0.018098,edge_3,access_1-edge_3
32,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,60.30581,0.010263,edge_4,edge_4-edge_0
32,normal,-1,0.0,,,-1,-1,1,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,51.44173,0.004642,edge_0,access_0-edge_0
32,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,access_1|edge_3|edge_4|cloud_0,access_1-edge_3|edge_3-edge_4|edge_4-cloud_0,65.57492,0.020985,edge_3,access_1-edge_3
32,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,62.76929,0.022421,edge_3,access_1-edge_3
32,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,60.30581,0.010263,edge_4,edge_4-edge_0
32,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,51.44173,0.004642,edge_0,access_0-edge_0
32,node_overload,6,0.30405,edge_4,edge_4-edge_0,4,3,6,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,83.16157,0.023708,edge_4,edge_0-edge_1
32,normal,-1,0.0,,,-1,-1,7,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,62.76929,0.022421,edge_3,access_1-edge_3
33,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,60.89562,0.008799,edge_4,edge_4-edge_0
33,normal,-1,0.0,,,-1,-1,1,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,46.90402,0.002258,edge_0,access_0-edge_0
33,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,access_1|edge_3|edge_4|cloud_0,access_1-edge_3|edge_3-edge_4|edge_4-cloud_0,65.72668,0.020933,edge_3,access_1-edge_3
33,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,66.74173,0.020215,edge_3,access_1-edge_3
33,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,60.89562,0.008799,edge_4,edge_4-edge_0
33,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,46.90402,0.002258,edge_0,access_0-edge_0
33,link_congestion,11,0.28541,edge_0,edge_0-edge_1,3,2,6,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,84.38147,0.020253,edge_4,edge_0-edge_1
