time,scenario,event_id,severity,affected_node,affected_link,affected_node_position,affected_link_position,node_id,node_type,cpu_util,mem_util,queue_len,available_cpu,available_mem,request_load_on_node,node_degree
276,mixed,199,0.63359,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.70263,0.63891,30.21286,0.29737,0.36109,1.35952,4
276,node_overload,42,0.45463,edge_1,access_0-edge_1,1,0,edge_1,edge,0.57746,0.55343,30.17638,0.42254,0.44657,0.87967,3
276,normal,-1,0.0,,,-1,-1,edge_2,edge,0.39125,0.45642,0.0,0.60875,0.54358,0.67499,4
276,node_overload,46,0.55957,edge_3,access_1-edge_3,1,0,edge_3,edge,0.62151,0.55788,37.42115,0.37849,0.44212,0.81666,3
276,mixed,212,0.53195,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.68643,0.61385,25.14831,0.31357,0.38615,1.31734,3
276,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.37231,0.46516,0.0,0.62769,0.53484,0.53555,3
277,normal,-1,0.0,,,-1,-1,access_0,access,0.22153,0.2478,0.0,0.77847,0.7522,0.29666,2
277,normal,-1,0.0,,,-1,-1,access_1,access,0.21687,0.25547,0.0,0.78313,0.74453,0.29666,2
277,mixed,199,0.63359,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.67452,0.59115,28.49902,0.32548,0.40885,1.33019,4
277,node_overload,42,0.45463,edge_1,access_0-edge_1,1,0,edge_1,edge,0.52798,0.53743,26.02156,0.47202,0.46257,0.86172,3
277,normal,-1,0.0,,,-1,-1,edge_2,edge,0.37598,0.4463,0.0,0.62402,0.5537,0.66436,4
277,node_overload,46,0.55957,edge_3,access_1-edge_3,1,0,edge_3,edge,0.59432,0.5733,35.82238,0.40568,0.4267,0.80918,3
277,mixed,212,0.53195,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.61878,0.57423,21.00633,0.38122,0.42577,1.18768,3
277,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.38959,0.45417,0.0,0.61041,0.54583,0.53083,3
278,normal,-1,0.0,,,-1,-1,access_0,access,0.22968,0.26048,0.0,0.77032,0.73952,0.29331,2
278,normal,-1,0.0,,,-1,-1,access_1,access,0.22704,0.24155,0.0,0.77296,0.75845,0.29331,2
278,mixed,199,0.63359,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.68509,0.58924,28.66563,0.31491,0.41076,1.27766,4
278,node_overload,42,0.45463,edge_1,access_0-edge_1,1,0,edge_1,edge,0.55103,0.54904,27.66479,0.44897,0.45096,0.84294,3
278,normal,-1,0.0,,,-1,-1,edge_2,edge,0.41567,0.45538,0.0,0.58433,0.54462,0.65494,4
278,node_overload,46,0.55957,edge_3,access_1-edge_3,1,0,edge_3,edge,0.55284,0.52643,34.60241,0.44716,0.47357,0.80918,3
278,mixed,190,0.50156,edge_4,edge_3-edge_4,2,1,edge_4,edge,0.72772,0.62599,26.7558,0.27228,0.37401,1.41368,3
278,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.38936,0.46907,0.0,0.61064,0.53093,0.52664,3
279,normal,-1,0.0,,,-1,-1,access_0,access,0.21543,0.2449,0.0,0.78457,0.7551,0.29064,2
279,normal,-1,0.0,,,-1,-1,access_1,access,0.21609,0.23478,0.0,0.78391,0.76522,0.29064,2
279,mixed,199,0.63359,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.64394,0.55991,25.89386,0.35606,0.44009,1.24397,4
279,node_overload,42,0.45463,edge_1,access_0-edge_1,1,0,edge_1,edge,0.5557,0.55851,28.07986,0.4443,0.44149,0.825,3
279,normal,-1,0.0,,,-1,-1,edge_2,edge,0.4036,0.46132,0.0,0.5964,0.53868,0.64741,4
279,node_overload,46,0.55957,edge_3,access_1-edge_3,1,0,edge_3,edge,0.59045,0.53701,34.82532,0.40955,0.46299,0.81666,3
279,mixed,190,0.50156,edge_4,edge_3-edge_4,2,1,edge_4,edge,0.68054,0.56797,25.86613,0.31946,0.43203,1.39297,3
279,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.38712,0.44076,0.0,0.61288,0.55924,0.52329,3
280,normal,-1,0.0,,,-1,-1,access_0,access,0.20982,0.25806,0.0,0.79018,0.74194,0.28883,2
280,normal,-1,0.0,,,-1,-1,access_1,access,0.20759,0.24949,0.0,0.79241,0.75051,0.28883,2
280,mixed,199,0.63359,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.67352,0.61145,28.2429,0.32648,0.38855,1.30937,4
280,node_overload,42,0.45463,edge_1,access_0-edge_1,1,0,edge_1,edge,0.58895,0.54882,29.82002,0.41105,0.45118,0.80948,3
280,normal,-1,0.0,,,-1,-1,edge_2,edge,0.40736,0.47834,0.0,0.59264,0.52166,0.64234,4
280,node_overload,46,0.55957,edge_3,access_1-edge_3,1,0,edge_3,edge,0.56542,0.52003,32.94684,0.43458,0.47997,0.83073,3
280,mixed,190,0.50156,edge_4,edge_3-edge_4,2,1,edge_4,edge,0.68987,0.59758,24.49409,0.31013,0.40242,1.3447,3
280,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.38179,0.45181,0.0,0.61821,0.54819,0.52104,3
281,normal,-1,0.0,,,-1,-1,access_0,access,0.21017,0.22951,0.0,0.78983,0.77049,0.28803,2
281,normal,-1,0.0,,,-1,-1,access_1,access,0.21837,0.24975,0.0,0.78163,0.75025,0.28803,2
281,mixed,199,0.63359,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.67072,0.5725,28.39478,0.32928,0.4275,1.33917,4
281,node_overload,42,0.45463,edge_1,access_0-edge_1,1,0,edge_1,edge,0.61765,0.57266,33.18841,0.38235,0.42734,0.79777,3
281,mixed,201,0.48482,edge_2,access_1-edge_2,1,0,edge_2,edge,0.60648,0.57009,19.40157,0.39352,0.42991,1.01373,4
281,node_overload,46,0.55957,edge_3,access_1-edge_3,1,0,edge_3,edge,0.58152,0.56405,31.09894,0.41848,0.43595,0.84968,3
281,mixed,190,0.50156,edge_4,edge_3-edge_4,2,1,edge_4,edge,0.65221,0.63122,24.38201,0.34779,0.36878,1.29801,3
281,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.38278,0.44993,0.0,0.61722,0.55007,0.52004,3
282,normal,-1,0.0,,,-1,-1,access_0,access,0.21712,0.2393,0.0,0.78288,0.7607,0.2883,2
282,normal,-1,0.0,,,-1,-1,access_1,access,0.21269,0.2508,0.0,0.78731,0.7492,0.2883,2
282,mixed,199,0.63359,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.71155,0.64977,29.9223,0.28845,0.35023,1.32557,4
282,node_overload,42,0.45463,edge_1,access_0-edge_1,1,0,edge_1,edge,0.59924,0.55394,30.40698,0.40076,0.44606,0.79091,3
282,mixed,201,0.48482,edge_2,access_1-edge_2,1,0,edge_2,edge,0.57909,0.57859,16.64079,0.42091,0.42141,1.08202,4
282,node_overload,46,0.55957,edge_3,access_1-edge_3,1,0,edge_3,edge,0.54377,0.54855,29.67933,0.45623,0.45145,0.87122,3
282,mixed,190,0.50156,edge_4,edge_3-edge_4,2,1,edge_4,edge,0.67977,0.5781,23.97907,0.32023,0.4219,1.32793,3
282,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.37154,0.45933,0.0,0.62846,0.54067,0.52038,3
283,normal,-1,0.0,,,-1,-1,access_0,access,0.21982,0.23873,0.0,0.78018,0.76127,0.28961,2
283,normal,-1,0.0,,,-1,-1,access_1,access,0.2273,0.23606,0.0,0.7727,0.76394,0.28961,2
283,mixed,199,0.63359,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.67053,0.56838,27.85672,0.32947,0.43162,1.27537,4
283,node_overload,42,0.45463,edge_1,access_0-edge_1,1,0,edge_1,edge,0.56936,0.55766,29.38499,0.43064,0.44234,0.78951,3
283,mixed,201,0.48482,edge_2,access_1-edge_2,1,0,edge_2,edge,0.6402,0.60705,20.07455,0.3598,0.39295,1.15988,4
283,normal,-1,0.0,,,-1,-1,edge_3,edge,0.32944,0.43063,0.0,0.67056,0.56937,0.64454,3
283,mixed,190,0.50156,edge_4,edge_3-edge_4,2,1,edge_4,edge,0.68511,0.58892,26.03504,0.31489,0.41108,1.34002,3
283,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.37532,0.44984,0.0,0.62468,0.55016,0.52202,3
284,normal,-1,0.0,,,-1,-1,access_0,access,0.22054,0.2481,0.0,0.77946,0.7519,0.29188,2
284,normal,-1,0.0,,,-1,-1,access_1,access,0.21902,0.24298,0.0,0.78098,0.75702,0.29188,2
284,mixed,199,0.63359,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.65065,0.60187,25.0644,0.34935,0.39813,1.20598,4
284,node_overload,42,0.45463,edge_1,access_0-edge_1,1,0,edge_1,edge,0.56677,0.53622,29.52975,0.43323,0.46378,0.79369,3
284,mixed,201,0.48482,edge_2,access_1-edge_2,1,0,edge_2,edge,0.65867,0.59093,22.19836,0.34133,0.40907,1.24092,4
284,normal,-1,0.0,,,-1,-1,edge_3,edge,0.35046,0.44875,0.0,0.64954,0.55125,0.6509,3
284,mixed,190,0.50156,edge_4,edge_3-edge_4,2,1,edge_4,edge,0.68904,0.61269,26.13956,0.31096,0.38731,1.33145,3
284,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.3753,0.44589,0.0,0.6247,0.55411,0.52484,3
285,normal,-1,0.0,,,-1,-1,access_0,access,0.22804,0.2475,0.0,0.77196,0.7525,0.29492,2
285,normal,-1,0.0,,,-1,-1,access_1,access,0.20293,0.23924,0.0,0.79707,0.76076,0.29492,2
285,normal,-1,0.0,,,-1,-1,edge_0,edge,0.31544,0.4486,0.0,0.68456,0.5514,0.65946,4
285,node_overload,42,0.45463,edge_1,access_0-edge_1,1,0,edge_1,edge,0.5562,0.53774,27.07967,0.4438,0.46226,0.80308,3
285,mixed,201,0.48482,edge_2,access_1-edge_2,1,0,edge_2,edge,0.67147,0.58655,23.25183,0.32853,0.41345,1.31598,4
285,normal,-1,0.0,,,-1,-1,edge_3,edge,0.36137,0.44721,0.0,0.63863,0.55279,0.65946,3
285,mixed,190,0.50156,edge_4,edge_3-edge_4,2,1,edge_4,edge,0.69604,0.63102,25.01949,0.30396,0.36898,1.3025,3
285,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.37376,0.4612,0.0,0.62624,0.5388,0.52865,3
286,normal,-1,0.0,,,-1,-1,access_0,access,0.21786,0.2459,0.0,0.78214,0.7541,0.29851,2
286,normal,-1,0.0,,,-1,-1,access_1,access,0.20943,0.23909,0.0,0.79057,0.76091,0.29851,2
286,normal,-1,0.0,,,-1,-1,edge_0,edge,0.36316,0.44931,0.0,0.63684,0.55069,0.66957,4
286,node_overload,42,0.45463,edge_1,access_0-edge_1,1,0,edge_1,edge,0.51318,0.53516,24.29556,0.48682,0.46484,0.81684,3
286,mixed,201,0.48482,edge_2,access_1-edge_2,1,0,edge_2,edge,0.73096,0.59904,28.05329,0.26904,0.40096,1.37449,4
286,normal,-1,0.0,,,-1,-1,edge_3,edge,0.37026,0.46465,0.0,0.62974,0.53535,0.66957,3
286,mixed,190,0.50156,edge_4,edge_3-edge_4,2,1,edge_4,edge,0.63705,0.57031,22.18383,0.36295,0.42969,1.25667,3
286,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.38193,0.45871,0.0,0.61807,0.54129,0.53314,3
287,normal,-1,0.0,,,-1,-1,access_0,access,0.22744,0.26112,0.0,0.77256,0.73888,0.3024,2
287,normal,-1,0.0,,,-1,-1,access_1,access,0.22048,0.24655,0.0,0.77952,0.75345,0.3024,2
287,normal,-1,0.0,,,-1,-1,edge_0,edge,0.36324,0.45115,0.0,0.63676,0.54885,0.6805,4
287,node_overload,42,0.45463,edge_1,access_0-edge_1,1,0,edge_1,edge,0.55364,0.5363,25.44016,0.44636,0.4637,0.83376,3
287,mixed,201,0.48482,edge_2,access_1-edge_2,1,0,edge_2,edge,0.71952,0.62563,26.47777,0.28048,0.37437,1.40686,4
287,normal,-1,0.0,,,-1,-1,edge_3,edge,0.33783,0.44717,0.0,0.66217,0.55283,0.6805,3
287,mixed,190,0.50156,edge_4,edge_3-edge_4,2,1,edge_4,edge,0.63918,0.57705,22.12087,0.36082,0.42295,1.20586,3
287,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.38091,0.4632,0.0,0.61909,0.5368,0.538,3
288,normal,-1,0.0,,,-1,-1,access_0,access,0.21394,0.24942,0.0,0.78606,0.75058,0.3024,2
288,normal,-1,0.0,,,-1,-1,access_1,access,0.22257,0.25063,0.0,0.77743,0.74937,0.3024,2
288,normal,-1,0.0,,,-1,-1,edge_0,edge,0.37528,0.45836,0.0,0.62472,0.54164,0.6805,4
288,node_overload,42,0.45463,edge_1,access_0-edge_1,1,0,edge_1,edge,0.51036,0.53039,23.04604,0.48964,0.46961,0.85233,3
288,mixed,201,0.48482,edge_2,access_1-edge_2,1,0,edge_2,edge,0.73888,0.63643,27.23913,0.26112,0.36357,1.40709,4
288,normal,-1,0.0,,,-1,-1,edge_3,edge,0.32863,0.42694,0.0,0.67137,0.57306,0.6805,3
288,mixed,190,0.50156,edge_4,edge_3-edge_4,2,1,edge_4,edge,0.64788,0.5879,23.25362,0.35212,0.4121,1.26791,3
288,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.37075,0.45656,0.0,0.62925,0.54344,0.538,3
289,normal,-1,0.0,,,-1,-1,access_0,access,0.23443,0.25302,0.0,0.76557,0.74698,0.30629,2
289,normal,-1,0.0,,,-1,-1,access_1,access,0.23331,0.24788,0.0,0.76669,0.75212,0.30629,2
289,normal,-1,0.0,,,-1,-1,edge_0,edge,0.35993,0.43496,0.0,0.64007,0.56504,0.69143,4
289,normal,-1,0.0,,,-1,-1,edge_1,edge,0.38398,0.47782,0.0,0.61602,0.52218,0.69143,3
289,mixed,201,0.48482,edge_2,access_1-edge_2,1,0,edge_2,edge,0.73194,0.63248,26.62436,0.26806,0.36752,1.37452,4
289,normal,-1,0.0,,,-1,-1,edge_3,edge,0.34858,0.44198,0.0,0.65142,0.55802,0.69143,3
289,mixed,190,0.50156,edge_4,edge_3-edge_4,2,1,edge_4,edge,0.65589,0.56639,24.09337,0.34411,0.43361,1.3071,3
289,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.40733,0.45423,0.0,0.59267,0.54577,0.54286,3
290,normal,-1,0.0,,,-1,-1,access_0,access,0.21839,0.26623,0.0,0.78161,0.73377,0.30988,2
290,normal,-1,0.0,,,-1,-1,access_1,access,0.22113,0.24949,0.0,0.77887,0.75051,0.30988,2
290,normal,-1,0.0,,,-1,-1,edge_0,edge,0.34189,0.43773,0.0,0.65811,0.56227,0.70154,4
290,normal,-1,0.0,,,-1,-1,edge_1,edge,0.4061,0.45742,0.0,0.5939,0.54258,0.70154,3
290,mixed,201,0.48482,edge_2,access_1-edge_2,1,0,edge_2,edge,0.70037,0.59781,26.63059,0.29963,0.40219,1.31418,4
290,normal,-1,0.0,,,-1,-1,edge_3,edge,0.34821,0.45145,0.0,0.65179,0.54855,0.70154,3
290,mixed,190,0.50156,edge_4,edge_3-edge_4,2,1,edge_4,edge,0.64382,0.58393,23.6672,0.35618,0.41607,1.31502,3
290,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.39061,0.47185,0.0,0.60939,0.52815,0.54735,3
291,normal,-1,0.0,,,-1,-1,access_0,access,0.23394,0.27092,0.0,0.76606,0.72908,0.31292,2
291,normal,-1,0.0,,,-1,-1,access_1,access,0.22045,0.25508,0.0,0.77955,0.74492,0.31292,2
291,normal,-1,0.0,,,-1,-1,edge_0,edge,0.33257,0.44554,0.0,0.66743,0.55446,0.7101,4
291,normal,-1,0.0,,,-1,-1,edge_1,edge,0.3746,0.46838,0.0,0.6254,0.53162,0.7101,3
291,mixed,201,0.48482,edge_2,access_1-edge_2,1,0,edge_2,edge,0.66846,0.61987,24.32157,0.33154,0.38013,1.31119,4
291,normal,-1,0.0,,,-1,-1,edge_3,edge,0.36485,0.46946,0.0,0.63515,0.53054,0.7101,3
291,mixed,190,0.50156,edge_4,edge_3-edge_4,2,1,edge_4,edge,0.6749,0.63314,25.06054,0.3251,0.36686,1.29114,3
291,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.40649,0.45935,0.0,0.59351,0.54065,0.55116,3
292,normal,-1,0.0,,,-1,-1,access_0,access,0.21437,0.28003,0.0,0.78563,0.71997,0.31519,2
292,normal,-1,0.0,,,-1,-1,access_1,access,0.21216,0.25749,0.0,0.78784,0.74251,0.31519,2
292,normal,-1,0.0,,,-1,-1,edge_0,edge,0.35932,0.45124,0.0,0.64068,0.54876,0.71646,4
292,normal,-1,0.0,,,-1,-1,edge_1,edge,0.40761,0.47456,0.0,0.59239,0.52544,0.71646,3
292,mixed,201,0.48482,edge_2,access_1-edge_2,1,0,edge_2,edge,0.68362,0.60367,23.21764,0.31638,0.39633,1.33372,4
292,normal,-1,0.0,,,-1,-1,edge_3,edge,0.36286,0.451,0.0,0.63714,0.549,0.71646,3
292,mixed,190,0.50156,edge_4,edge_3-edge_4,2,1,edge_4,edge,0.67921,0.58402,24.25358,0.32079,0.41598,1.24282,3
292,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.40454,0.47918,0.0,0.59546,0.52082,0.55398,3
293,normal,-1,0.0,,,-1,-1,access_0,access,0.21849,0.24866,0.0,0.78151,0.75134,0.3165,2
293,normal,-1,0.0,,,-1,-1,access_1,access,0.2289,0.27608,0.0,0.7711,0.72392,0.3165,2
293,normal,-1,0.0,,,-1,-1,edge_0,edge,0.35032,0.46313,0.0,0.64968,0.53687,0.72015,4
293,normal,-1,0.0,,,-1,-1,edge_1,edge,0.39434,0.47265,0.0,0.60566,0.52735,0.72015,3
293,mixed,201,0.48482,edge_2,access_1-edge_2,1,0,edge_2,edge,0.68498,0.61072,26.15095,0.31502,0.38928,1.3347,4
293,normal,-1,0.0,,,-1,-1,edge_3,edge,0.35929,0.45182,0.0,0.64071,0.54818,0.72015,3
293,mixed,190,0.50156,edge_4,edge_3-edge_4,2,1,edge_4,edge,0.59622,0.5768,18.45001,0.40378,0.4232,1.18221,3
293,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.39198,0.45258,0.0,0.60802,0.54742,0.55562,3
294,normal,-1,0.0,,,-1,-1,access_0,access,0.22593,0.25883,0.0,0.77407,0.74117,0.31677,2
294,normal,-1,0.0,,,-1,-1,access_1,access,0.22288,0.27275,0.0,0.77712,0.72725,0.31677,2
294,normal,-1,0.0,,,-1,-1,edge_0,edge,0.36513,0.44422,0.0,0.63487,0.55578,0.72091,4
294,normal,-1,0.0,,,-1,-1,edge_1,edge,0.37483,0.44706,0.0,0.62517,0.55294,0.72091,3
294,mixed,201,0.48482,edge_2,access_1-edge_2,1,0,edge_2,edge,0.67276,0.61028,24.48679,0.32724,0.38972,1.31276,4
294,normal,-1,0.0,,,-1,-1,edge_3,edge,0.3376,0.45714,0.0,0.6624,0.54286,0.72091,3
294,normal,-1,0.0,,,-1,-1,edge_4,edge,0.39163,0.48101,0.0,0.60837,0.51899,0.72091,3
294,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.39078,0.47997,0.0,0.60922,0.52003,0.55596,3
295,normal,-1,0.0,,,-1,-1,access_0,access,0.22488,0.25997,0.0,0.77512,0.74003,0.31597,2
295,normal,-1,0.0,,,-1,-1,access_1,access,0.23124,0.25636,0.0,0.76876,0.74364,0.31597,2
295,link_congestion,91,0.53547,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.43843,0.51436,3.37388,0.56157,0.48564,0.87364,4
295,normal,-1,0.0,,,-1,-1,edge_1,edge,0.38684,0.46671,0.0,0.61316,0.53329,0.71866,3
295,mixed,201,0.48482,edge_2,access_1-edge_2,1,0,edge_2,edge,0.67783,0.61293,24.46498,0.32217,0.38707,1.27048,4
295,normal,-1,0.0,,,-1,-1,edge_3,edge,0.34248,0.4566,0.0,0.65752,0.5434,0.71866,3
295,normal,-1,0.0,,,-1,-1,edge_4,edge,0.38169,0.45069,0.0,0.61831,0.54931,0.71866,3
295,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.3884,0.47975,0.0,0.6116,0.52025,0.55496,3
296,normal,-1,0.0,,,-1,-1,access_0,access,0.22567,0.27096,0.0,0.77433,0.72904,0.31416,2
296,normal,-1,0.0,,,-1,-1,access_1,access,0.23689,0.2581,0.0,0.76311,0.7419,0.31416,2
296,link_congestion,91,0.53547,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.49755,0.5301,5.59845,0.50245,0.4699,0.89396,4
296,normal,-1,0.0,,,-1,-1,edge_1,edge,0.36507,0.43475,0.0,0.63493,0.56525,0.71359,3
296,mixed,201,0.48482,edge_2,access_1-edge_2,1,0,edge_2,edge,0.67562,0.59364,22.94397,0.32438,0.40636,1.21386,4
296,normal,-1,0.0,,,-1,-1,edge_3,edge,0.35979,0.45548,0.0,0.64021,0.54452,0.71359,3
296,normal,-1,0.0,,,-1,-1,edge_4,edge,0.40136,0.46925,0.0,0.59864,0.53075,0.71359,3
296,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.40514,0.47765,0.0,0.59486,0.52235,0.55271,3
297,normal,-1,0.0,,,-1,-1,access_0,access,0.22228,0.25231,0.0,0.77772,0.74769,0.31149,2
297,normal,-1,0.0,,,-1,-1,access_1,access,0.21701,0.24775,0.0,0.78299,0.75225,0.31149,2
297,link_congestion,91,0.53547,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.51324,0.53766,8.38413,0.48676,0.46234,0.91153,4
297,normal,-1,0.0,,,-1,-1,edge_1,edge,0.36306,0.43661,0.0,0.63694,0.56339,0.70606,3
297,mixed,201,0.48482,edge_2,access_1-edge_2,1,0,edge_2,edge,0.6469,0.60323,22.88193,0.3531,0.39677,1.25175,4
297,normal,-1,0.0,,,-1,-1,edge_3,edge,0.3441,0.42542,0.0,0.6559,0.57458,0.70606,3
297,normal,-1,0.0,,,-1,-1,edge_4,edge,0.38519,0.45754,0.0,0.61481,0.54246,0.70606,3
297,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.41209,0.45985,0.0,0.58791,0.54015,0.54936,3
298,normal,-1,0.0,,,-1,-1,access_0,access,0.21679,0.25216,0.0,0.78321,0.74784,0.30814,2
298,normal,-1,0.0,,,-1,-1,access_1,access,0.23124,0.259,0.0,0.76876,0.741,0.30814,2
298,link_congestion,91,0.53547,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.50639,0.52498,8.11646,0.49361,0.47502,0.92399,4
298,normal,-1,0.0,,,-1,-1,edge_1,edge,0.40728,0.47771,0.0,0.59272,0.52229,0.69664,3
298,mixed,201,0.48482,edge_2,access_1-edge_2,1,0,edge_2,edge,0.68443,0.62346,25.49076,0.31557,0.37654,1.29887,4
298,normal,-1,0.0,,,-1,-1,edge_3,edge,0.32952,0.4236,0.0,0.67048,0.5764,0.69664,3
298,node_overload,45,0.35649,edge_4,edge_3-edge_4,4,3,edge_4,edge,0.49797,0.52773,16.78937,0.50203,0.47227,0.83467,3
298,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.40552,0.48775,0.0,0.59448,0.51225,0.54517,3
299,normal,-1,0.0,,,-1,-1,access_0,access,0.2195,0.24472,0.0,0.7805,0.75528,0.30436,2
299,normal,-1,0.0,,,-1,-1,access_1,access,0.23117,0.27079,0.0,0.76883,0.72921,0.30436,2
299,link_congestion,91,0.53547,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.48932,0.49773,6.36809,0.51068,0.50227,0.92965,4
299,normal,-1,0.0,,,-1,-1,edge_1,edge,0.36407,0.477,0.0,0.63593,0.523,0.68601,3
299,mixed,201,0.48482,edge_2,access_1-edge_2,1,0,edge_2,edge,0.67547,0.59277,23.97026,0.32453,0.40723,1.3129,4
299,normal,-1,0.0,,,-1,-1,edge_3,edge,0.36796,0.46096,0.0,0.63204,0.53904,0.68601,3
299,node_overload,45,0.35649,edge_4,edge_3-edge_4,4,3,edge_4,edge,0.48336,0.50757,17.59756,0.51664,0.49243,0.85242,3
299,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.39994,0.47883,0.0,0.60006,0.52117,0.54045,3
300,normal,-1,0.0,,,-1,-1,access_0,access,0.23163,0.23974,0.0,0.76837,0.76026,0.30044,2
300,normal,-1,0.0,,,-1,-1,access_1,access,0.22381,0.26266,0.0,0.77619,0.73734,0.30044,2
300,link_congestion,91,0.53547,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.48882,0.49811,7.08813,0.51118,0.50189,0.92774,4
300,normal,-1,0.0,,,-1,-1,edge_1,edge,0.37937,0.44254,0.0,0.62063,0.55746,0.67499,3
300,mixed,201,0.48482,edge_2,access_1-edge_2,1,0,edge_2,edge,0.6743,0.59801,24.56661,0.3257,0.40199,1.29162,4
300,normal,-1,0.0,,,-1,-1,edge_3,edge,0.33529,0.45498,0.0,0.66471,0.54502,0.67499,3
300,node_overload,45,0.35649,edge_4,edge_3-edge_4,4,3,edge_4,edge,0.52254,0.52552,18.88918,0.47746,0.47448,0.86873,3
300,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.39302,0.45356,0.0,0.60698,0.54644,0.53555,3
301,normal,-1,0.0,,,-1,-1,access_0,access,0.21925,0.24266,0.0,0.78075,0.75734,0.29666,2
301,normal,-1,0.0,,,-1,-1,access_1,access,0.21004,0.25278,0.0,0.78996,0.74722,0.29666,2
301,link_congestion,91,0.53547,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.46495,0.53282,6.14091,0.53505,0.46718,0.91852,4
301,normal,-1,0.0,,,-1,-1,edge_1,edge,0.39366,0.47642,0.0,0.60634,0.52358,0.66436,3
301,mixed,201,0.48482,edge_2,access_1-edge_2,1,0,edge_2,edge,0.68136,0.58974,24.35176,0.31864,0.41026,1.24249,4
301,node_overload,72,0.44693,edge_3,edge_2-edge_3,3,2,edge_3,edge,0.50242,0.53406,20.9265,0.49758,0.46594,0.85095,3
301,node_overload,45,0.35649,edge_4,edge_3-edge_4,4,3,edge_4,edge,0.52906,0.54604,20.73315,0.47094,0.45396,0.88228,3
301,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.37349,0.46623,0.0,0.62651,0.53377,0.53083,3
302,normal,-1,0.0,,,-1,-1,access_0,access,0.21356,0.24684,0.0,0.78644,0.75316,0.29331,2
302,normal,-1,0.0,,,-1,-1,access_1,access,0.20985,0.2552,0.0,0.79015,0.7448,0.29331,2
302,link_congestion,91,0.53547,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.46468,0.49797,6.00131,0.53532,0.50203,0.90325,4
302,normal,-1,0.0,,,-1,-1,edge_1,edge,0.38717,0.4586,0.0,0.61283,0.5414,0.65494,3
302,mixed,201,0.48482,edge_2,access_1-edge_2,1,0,edge_2,edge,0.62947,0.63775,21.08128,0.37053,0.36225,1.1792,4
302,node_overload,72,0.44693,edge_3,edge_2-edge_3,3,2,edge_3,edge,0.48538,0.52122,20.7502,0.51462,0.47878,0.88023,3
302,node_overload,45,0.35649,edge_4,edge_3-edge_4,4,3,edge_4,edge,0.5533,0.55395,21.63305,0.4467,0.44605,0.89198,3
302,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.37967,0.47133,0.0,0.62033,0.52867,0.52664,3
303,normal,-1,0.0,,,-1,-1,access_0,access,0.21678,0.22911,0.0,0.78322,0.77089,0.29064,2
303,normal,-1,0.0,,,-1,-1,access_1,access,0.20684,0.24913,0.0,0.79316,0.75087,0.29064,2
303,link_congestion,91,0.53547,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.46556,0.49355,4.9625,0.53444,0.50645,0.88397,4
303,normal,-1,0.0,,,-1,-1,edge_1,edge,0.35077,0.45013,0.0,0.64923,0.54987,0.64741,3
