time,scenario,event_id,severity,affected_node,affected_link,affected_node_position,affected_link_position,service_id,user_id,service_type,request_rate,response_time,base_response_time,dependency_count,current_edge,cloud_node,last_violation
150,burst,35,0.52545,edge_4,edge_4-edge_0,4,3,41,41,cost,27.11024,127.95342,71.5,2,edge_4,cloud_0,0
150,normal,-1,0.0,,,-1,-1,42,42,latency,25.18087,69.87268,37.0,3,edge_3,cloud_0,0
150,mixed,149,0.49001,edge_0,access_0-edge_0,1,0,43,43,reliability,61.03474,139.689,58.5,4,edge_4,cloud_0,1
150,mixed,149,0.49001,edge_0,access_0-edge_0,1,0,44,44,cost,16.63661,123.23129,76.0,5,edge_0,cloud_0,0
150,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,45,45,latency,9.41538,89.42842,34.0,1,edge_1,cloud_0,1
150,normal,-1,0.0,,,-1,-1,46,46,reliability,11.35916,81.94445,55.5,2,edge_3,cloud_0,0
150,mixed,147,0.56048,edge_0,edge_0-edge_1,3,2,47,47,cost,27.36783,139.95364,73.0,3,edge_4,cloud_0,0
150,burst,35,0.52545,edge_4,edge_4-edge_0,4,3,48,48,latency,17.82309,74.34368,38.5,4,edge_1,cloud_0,0
150,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,49,49,reliability,17.72688,122.02935,60.0,5,edge_1,cloud_0,1
150,normal,-1,0.0,,,-1,-1,50,50,cost,19.73212,100.19574,70.0,1,edge_3,cloud_0,0
150,normal,-1,0.0,,,-1,-1,51,51,latency,21.40438,62.02615,35.5,2,edge_2,cloud_0,0
150,burst,35,0.52545,edge_4,edge_4-edge_0,4,3,52,52,reliability,26.53289,92.48392,57.0,3,edge_1,cloud_0,0
150,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,53,53,cost,24.88841,139.14195,74.5,4,edge_1,cloud_0,0
150,normal,-1,0.0,,,-1,-1,54,54,latency,25.88414,93.55717,40.0,5,edge_0,cloud_0,0
150,normal,-1,0.0,,,-1,-1,55,55,reliability,6.8077,75.95666,54.0,1,edge_2,cloud_0,0
150,burst,35,0.52545,edge_4,edge_4-edge_0,4,3,56,56,cost,9.64261,103.01011,71.5,2,edge_1,cloud_0,0
150,mixed,147,0.56048,edge_0,edge_0-edge_1,3,2,57,57,latency,21.60862,92.13574,37.0,3,edge_0,cloud_0,0
150,normal,-1,0.0,,,-1,-1,58,58,reliability,12.76005,107.89278,58.5,4,edge_2,cloud_0,1
150,normal,-1,0.0,,,-1,-1,59,59,cost,14.10485,100.11345,76.0,5,edge_2,cloud_0,0
150,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,60,60,latency,15.81662,89.55433,34.0,1,edge_1,cloud_0,0
150,mixed,147,0.56048,edge_0,edge_0-edge_1,3,2,61,61,reliability,34.11338,114.93201,55.5,2,edge_0,cloud_0,1
150,normal,-1,0.0,,,-1,-1,62,62,cost,18.47951,126.15163,73.0,3,edge_1,cloud_0,0
150,burst,35,0.52545,edge_4,edge_4-edge_0,4,3,63,63,latency,23.31807,97.89536,38.5,4,edge_4,cloud_0,0
150,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,64,64,reliability,22.22804,122.04269,60.0,5,edge_1,cloud_0,0
150,mixed,147,0.56048,edge_0,edge_0-edge_1,3,2,65,65,cost,46.30396,135.94933,70.0,1,edge_0,cloud_0,0
150,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,66,66,latency,6.54001,74.9544,35.5,2,edge_0,cloud_0,0
150,burst,35,0.52545,edge_4,edge_4-edge_0,4,3,67,67,reliability,9.31054,107.49462,57.0,3,edge_4,cloud_0,0
150,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,68,68,cost,9.81339,128.3954,74.5,4,edge_1,cloud_0,0
150,normal,-1,0.0,,,-1,-1,69,69,latency,10.79025,92.16012,40.0,5,edge_4,cloud_0,0
150,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,70,70,reliability,13.4104,100.22669,54.0,1,edge_0,cloud_0,0
150,burst,35,0.52545,edge_4,edge_4-edge_0,4,3,71,71,cost,15.70565,123.4721,71.5,2,edge_4,cloud_0,0
150,normal,-1,0.0,,,-1,-1,72,72,latency,15.0631,65.15584,37.0,3,edge_3,cloud_0,0
150,mixed,149,0.49001,edge_0,access_0-edge_0,1,0,73,73,reliability,37.40163,127.21447,58.5,4,edge_4,cloud_0,1
150,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,74,74,cost,19.46493,119.04426,76.0,5,edge_0,cloud_0,0
150,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,75,75,latency,21.25023,97.06562,34.0,1,edge_4,cloud_0,1
150,normal,-1,0.0,,,-1,-1,76,76,reliability,22.0978,87.09095,55.5,2,edge_3,cloud_0,0
150,normal,-1,0.0,,,-1,-1,77,77,cost,6.36852,122.65838,73.0,3,edge_4,cloud_0,0
150,burst,35,0.52545,edge_4,edge_4-edge_0,4,3,78,78,latency,9.0553,66.94191,38.5,4,edge_1,cloud_0,0
150,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,79,79,reliability,9.73836,118.63092,60.0,5,edge_4,cloud_0,1
151,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,0,0,latency,6.13711,83.61986,34.0,1,edge_1,cloud_0,0
151,mixed,147,0.56048,edge_0,edge_0-edge_1,3,2,1,1,reliability,16.53274,104.68019,55.5,2,edge_0,cloud_0,0
151,normal,-1,0.0,,,-1,-1,2,2,cost,10.18561,117.17209,73.0,3,edge_1,cloud_0,0
151,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,3,3,latency,11.04974,82.79948,38.5,4,edge_4,cloud_0,0
151,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,4,4,reliability,13.57853,111.71933,60.0,5,edge_1,cloud_0,0
151,mixed,147,0.56048,edge_0,edge_0-edge_1,3,2,5,5,cost,26.50869,125.45155,70.0,1,edge_0,cloud_0,0
151,mixed,149,0.49001,edge_0,access_0-edge_0,1,0,6,6,latency,38.3228,93.231,35.5,2,edge_0,cloud_0,0
151,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,7,7,reliability,17.47151,101.21246,57.0,3,edge_4,cloud_0,0
151,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,8,8,cost,18.75062,128.70759,74.5,4,edge_1,cloud_0,0
151,mixed,149,0.49001,edge_0,access_0-edge_0,1,0,9,9,latency,47.56842,110.66455,40.0,5,edge_4,cloud_0,1
151,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,10,10,reliability,21.88207,101.20459,54.0,1,edge_0,cloud_0,0
151,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,11,11,cost,5.80058,111.55228,71.5,2,edge_4,cloud_0,0
151,normal,-1,0.0,,,-1,-1,12,12,latency,7.45605,78.20816,37.0,3,edge_3,cloud_0,0
151,mixed,149,0.49001,edge_0,access_0-edge_0,1,0,13,13,reliability,21.13838,114.38199,58.5,4,edge_4,cloud_0,1
151,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,14,14,cost,9.99736,119.12718,76.0,5,edge_0,cloud_0,0
151,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,15,15,latency,12.08596,89.47742,34.0,1,edge_4,cloud_0,0
151,normal,-1,0.0,,,-1,-1,16,16,reliability,13.33251,98.30178,55.5,2,edge_3,cloud_0,0
151,mixed,149,0.49001,edge_0,access_0-edge_0,1,0,17,17,cost,35.51593,140.1246,73.0,3,edge_4,cloud_0,0
151,mixed,147,0.56048,edge_0,edge_0-edge_1,3,2,18,18,latency,31.01051,77.10013,38.5,4,edge_1,cloud_0,0
151,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,19,19,reliability,18.20916,119.97761,60.0,5,edge_4,cloud_0,1
151,normal,-1,0.0,,,-1,-1,20,20,cost,20.37317,116.74386,70.0,1,edge_3,cloud_0,0
151,normal,-1,0.0,,,-1,-1,21,21,latency,22.42181,62.83782,35.5,2,edge_2,cloud_0,0
151,mixed,147,0.56048,edge_0,edge_0-edge_1,3,2,22,22,reliability,12.04835,90.22241,57.0,3,edge_1,cloud_0,0
151,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,23,23,cost,7.64794,128.50149,74.5,4,edge_4,cloud_0,0
151,normal,-1,0.0,,,-1,-1,24,24,latency,9.53475,83.62835,40.0,5,edge_0,cloud_0,0
151,normal,-1,0.0,,,-1,-1,25,25,reliability,11.24706,76.37919,54.0,1,edge_2,cloud_0,0
151,mixed,147,0.56048,edge_0,edge_0-edge_1,3,2,26,26,cost,24.28738,106.75192,71.5,2,edge_1,cloud_0,0
151,mixed,147,0.56048,edge_0,edge_0-edge_1,3,2,27,27,latency,27.83484,97.54494,37.0,3,edge_0,cloud_0,0
151,normal,-1,0.0,,,-1,-1,28,28,reliability,17.41511,107.02162,58.5,4,edge_2,cloud_0,0
151,normal,-1,0.0,,,-1,-1,29,29,cost,19.38696,101.96873,76.0,5,edge_2,cloud_0,0
151,link_congestion,128,0.34262,edge_4,edge_3-edge_4,4,3,30,30,latency,25.80173,91.95799,34.0,1,edge_3,cloud_0,0
151,mixed,147,0.56048,edge_0,edge_0-edge_1,3,2,31,31,reliability,44.54634,118.80592,55.5,2,edge_0,cloud_0,0
151,normal,-1,0.0,,,-1,-1,32,32,cost,24.37254,124.25202,73.0,3,edge_1,cloud_0,0
151,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,33,33,latency,6.52931,79.07958,38.5,4,edge_4,cloud_0,0
151,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,34,34,reliability,9.32682,109.04493,60.0,5,edge_3,cloud_0,0
151,mixed,147,0.56048,edge_0,edge_0-edge_1,3,2,35,35,cost,20.78733,116.98396,70.0,1,edge_0,cloud_0,0
151,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,36,36,latency,13.20051,74.0345,35.5,2,edge_0,cloud_0,0
151,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,37,37,reliability,14.80604,102.2521,57.0,3,edge_4,cloud_0,0
151,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,38,38,cost,17.09583,126.74316,74.5,4,edge_3,cloud_0,0
151,mixed,149,0.49001,edge_0,access_0-edge_0,1,0,39,39,latency,44.41367,104.92382,40.0,5,edge_4,cloud_0,1
151,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,40,40,reliability,21.95824,96.2541,54.0,1,edge_0,cloud_0,0
151,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,41,41,cost,23.59897,119.82061,71.5,2,edge_4,cloud_0,0
151,normal,-1,0.0,,,-1,-1,42,42,latency,25.65876,85.72738,37.0,3,edge_3,cloud_0,0
151,mixed,149,0.49001,edge_0,access_0-edge_0,1,0,43,43,reliability,64.06557,137.323,58.5,4,edge_4,cloud_0,1
151,mixed,149,0.49001,edge_0,access_0-edge_0,1,0,44,44,cost,18.20725,127.1743,76.0,5,edge_0,cloud_0,0
151,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,45,45,latency,9.00397,89.01717,34.0,1,edge_1,cloud_0,0
151,normal,-1,0.0,,,-1,-1,46,46,reliability,11.51058,98.27243,55.5,2,edge_3,cloud_0,0
151,mixed,147,0.56048,edge_0,edge_0-edge_1,3,2,47,47,cost,25.18458,131.96836,73.0,3,edge_4,cloud_0,0
151,mixed,147,0.56048,edge_0,edge_0-edge_1,3,2,48,48,latency,28.59513,75.37474,38.5,4,edge_1,cloud_0,0
151,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,49,49,reliability,17.31572,116.48652,60.0,5,edge_1,cloud_0,1
151,mixed,175,0.60955,edge_3,edge_2-edge_3,3,2,50,50,cost,27.51986,125.74684,70.0,1,edge_3,cloud_0,0
151,normal,-1,0.0,,,-1,-1,51,51,latency,21.20506,60.37808,35.5,2,edge_2,cloud_0,0
151,mixed,147,0.56048,edge_0,edge_0-edge_1,3,2,52,52,reliability,41.01494,100.44549,57.0,3,edge_1,cloud_0,0
151,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,53,53,cost,24.30709,136.41902,74.5,4,edge_1,cloud_0,0
151,normal,-1,0.0,,,-1,-1,54,54,latency,25.93309,93.07825,40.0,5,edge_0,cloud_0,0
151,normal,-1,0.0,,,-1,-1,55,55,reliability,6.99273,75.16358,54.0,1,edge_2,cloud_0,0
151,mixed,147,0.56048,edge_0,edge_0-edge_1,3,2,56,56,cost,17.50819,108.39325,71.5,2,edge_1,cloud_0,0
151,mixed,147,0.56048,edge_0,edge_0-edge_1,3,2,57,57,latency,19.68616,88.42087,37.0,3,edge_0,cloud_0,0
151,normal,-1,0.0,,,-1,-1,58,58,reliability,13.0615,104.4387,58.5,4,edge_2,cloud_0,0
151,normal,-1,0.0,,,-1,-1,59,59,cost,13.60232,98.4797,76.0,5,edge_2,cloud_0,0
151,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,60,60,latency,15.35735,85.98608,34.0,1,edge_1,cloud_0,0
151,mixed,147,0.56048,edge_0,edge_0-edge_1,3,2,61,61,reliability,32.14601,112.89397,55.5,2,edge_0,cloud_0,0
151,normal,-1,0.0,,,-1,-1,62,62,cost,18.99733,121.75125,73.0,3,edge_1,cloud_0,0
151,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,63,63,latency,19.91819,85.61994,38.5,4,edge_4,cloud_0,0
151,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,64,64,reliability,21.45157,117.95778,60.0,5,edge_1,cloud_0,0
151,mixed,147,0.56048,edge_0,edge_0-edge_1,3,2,65,65,cost,42.10064,134.43583,70.0,1,edge_0,cloud_0,0
151,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,66,66,latency,6.62265,74.74741,35.5,2,edge_0,cloud_0,0
151,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,67,67,reliability,7.85117,94.6896,57.0,3,edge_4,cloud_0,0
151,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,68,68,cost,9.46427,128.22042,74.5,4,edge_1,cloud_0,0
151,normal,-1,0.0,,,-1,-1,69,69,latency,11.28032,89.12521,40.0,5,edge_4,cloud_0,0
151,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,70,70,reliability,12.79782,93.9813,54.0,1,edge_0,cloud_0,0
151,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,71,71,cost,13.60733,116.48855,71.5,2,edge_4,cloud_0,0
151,mixed,175,0.60955,edge_3,edge_2-edge_3,3,2,72,72,latency,22.89152,88.54291,37.0,3,edge_3,cloud_0,0
151,mixed,149,0.49001,edge_0,access_0-edge_0,1,0,73,73,reliability,39.26532,125.18299,58.5,4,edge_4,cloud_0,1
151,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,74,74,cost,18.61305,118.53913,76.0,5,edge_0,cloud_0,0
151,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,75,75,latency,19.8115,95.46062,34.0,1,edge_4,cloud_0,0
151,normal,-1,0.0,,,-1,-1,76,76,reliability,21.69581,102.16231,55.5,2,edge_3,cloud_0,0
151,normal,-1,0.0,,,-1,-1,77,77,cost,5.65201,118.26707,73.0,3,edge_4,cloud_0,0
151,mixed,147,0.56048,edge_0,edge_0-edge_1,3,2,78,78,latency,14.48306,71.71963,38.5,4,edge_1,cloud_0,0
151,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,79,79,reliability,9.6431,114.67888,60.0,5,edge_4,cloud_0,1
152,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,0,0,latency,6.11916,87.26052,34.0,1,edge_1,cloud_0,0
152,normal,-1,0.0,,,-1,-1,1,1,reliability,7.97488,101.3676,55.5,2,edge_0,cloud_0,0
152,normal,-1,0.0,,,-1,-1,2,2,cost,9.87664,122.11037,73.0,3,edge_1,cloud_0,0
152,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,3,3,latency,11.74222,87.5315,38.5,4,edge_4,cloud_0,0
152,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,4,4,reliability,12.3006,118.08505,60.0,5,edge_1,cloud_0,0
152,normal,-1,0.0,,,-1,-1,5,5,cost,14.0908,119.37684,70.0,1,edge_0,cloud_0,0
152,mixed,149,0.49001,edge_0,access_0-edge_0,1,0,6,6,latency,37.10012,93.88402,35.5,2,edge_0,cloud_0,0
152,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,7,7,reliability,17.26928,106.70228,57.0,3,edge_4,cloud_0,0
152,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,8,8,cost,18.41074,134.10455,74.5,4,edge_1,cloud_0,0
152,mixed,149,0.49001,edge_0,access_0-edge_0,1,0,9,9,latency,47.30367,110.33026,40.0,5,edge_4,cloud_0,1
152,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,10,10,reliability,22.59248,102.40503,54.0,1,edge_0,cloud_0,0
152,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,11,11,cost,6.5362,114.81025,71.5,2,edge_4,cloud_0,0
152,normal,-1,0.0,,,-1,-1,12,12,latency,7.66116,78.38063,37.0,3,edge_3,cloud_0,0
152,mixed,149,0.49001,edge_0,access_0-edge_0,1,0,13,13,reliability,22.23769,122.26606,58.5,4,edge_4,cloud_0,1
152,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,14,14,cost,11.3961,118.80191,76.0,5,edge_0,cloud_0,0
152,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,15,15,latency,11.63294,90.24787,34.0,1,edge_4,cloud_0,0
152,normal,-1,0.0,,,-1,-1,16,16,reliability,13.91882,100.90421,55.5,2,edge_3,cloud_0,0
152,mixed,149,0.49001,edge_0,access_0-edge_0,1,0,17,17,cost,38.10778,138.78837,73.0,3,edge_4,cloud_0,0
152,mixed,164,0.52886,edge_4,edge_4-edge_0,4,3,18,18,latency,36.22058,79.76591,38.5,4,edge_1,cloud_0,0
152,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,19,19,reliability,17.34933,117.95415,60.0,5,edge_4,cloud_0,1
152,normal,-1,0.0,,,-1,-1,20,20,cost,20.78988,118.84733,70.0,1,edge_3,cloud_0,0
152,normal,-1,0.0,,,-1,-1,21,21,latency,22.18937,63.23844,35.5,2,edge_2,cloud_0,0
152,mixed,164,0.52886,edge_4,edge_4-edge_0,4,3,22,22,reliability,13.67575,89.89225,57.0,3,edge_1,cloud_0,0
152,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,23,23,cost,8.37391,133.44728,74.5,4,edge_4,cloud_0,0
152,normal,-1,0.0,,,-1,-1,24,24,latency,9.6841,90.2824,40.0,5,edge_0,cloud_0,0
152,normal,-1,0.0,,,-1,-1,25,25,reliability,11.23649,77.15348,54.0,1,edge_2,cloud_0,0
152,mixed,164,0.52886,edge_4,edge_4-edge_0,4,3,26,26,cost,27.69844,108.09891,71.5,2,edge_1,cloud_0,0
152,normal,-1,0.0,,,-1,-1,27,27,latency,15.25195,83.52869,37.0,3,edge_0,cloud_0,0
152,normal,-1,0.0,,,-1,-1,28,28,reliability,17.73448,111.46858,58.5,4,edge_2,cloud_0,0
152,normal,-1,0.0,,,-1,-1,29,29,cost,18.68792,102.64264,76.0,5,edge_2,cloud_0,0
152,link_congestion,128,0.34262,edge_4,edge_3-edge_4,4,3,30,30,latency,24.497,95.51217,34.0,1,edge_3,cloud_0,0
152,normal,-1,0.0,,,-1,-1,31,31,reliability,22.74854,106.65223,55.5,2,edge_0,cloud_0,0
152,normal,-1,0.0,,,-1,-1,32,32,cost,25.11073,130.338,73.0,3,edge_1,cloud_0,0
152,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,33,33,latency,6.5853,80.54166,38.5,4,edge_4,cloud_0,0
152,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,34,34,reliability,8.97425,119.44595,60.0,5,edge_3,cloud_0,0
152,normal,-1,0.0,,,-1,-1,35,35,cost,11.12547,117.24096,70.0,1,edge_0,cloud_0,0
152,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,36,36,latency,13.58829,78.15225,35.5,2,edge_0,cloud_0,0
152,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,37,37,reliability,16.21276,107.08188,57.0,3,edge_4,cloud_0,0
152,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,38,38,cost,17.06525,131.4815,74.5,4,edge_3,cloud_0,0
152,mixed,149,0.49001,edge_0,access_0-edge_0,1,0,39,39,latency,46.16277,110.69285,40.0,5,edge_4,cloud_0,0
152,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,40,40,reliability,22.10533,102.10669,54.0,1,edge_0,cloud_0,0
152,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,41,41,cost,24.14494,123.70774,71.5,2,edge_4,cloud_0,0
152,normal,-1,0.0,,,-1,-1,42,42,latency,25.366,86.30441,37.0,3,edge_3,cloud_0,0
152,mixed,149,0.49001,edge_0,access_0-edge_0,1,0,43,43,reliability,65.78393,139.99928,58.5,4,edge_4,cloud_0,1
152,mixed,149,0.49001,edge_0,access_0-edge_0,1,0,44,44,cost,19.04198,129.08269,76.0,5,edge_0,cloud_0,0
152,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,45,45,latency,8.66059,90.25505,34.0,1,edge_1,cloud_0,0
152,normal,-1,0.0,,,-1,-1,46,46,reliability,10.87786,99.5819,55.5,2,edge_3,cloud_0,0
152,mixed,149,0.49001,edge_0,access_0-edge_0,1,0,47,47,cost,31.30484,138.10882,73.0,3,edge_4,cloud_0,0
152,mixed,164,0.52886,edge_4,edge_4-edge_0,4,3,48,48,latency,31.71311,83.89855,38.5,4,edge_1,cloud_0,0
152,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,49,49,reliability,16.67479,118.34626,60.0,5,edge_1,cloud_0,1
152,mixed,175,0.60955,edge_3,edge_2-edge_3,3,2,50,50,cost,29.90241,127.77973,70.0,1,edge_3,cloud_0,0
152,normal,-1,0.0,,,-1,-1,51,51,latency,20.33477,62.78321,35.5,2,edge_2,cloud_0,0
152,mixed,164,0.52886,edge_4,edge_4-edge_0,4,3,52,52,reliability,45.36328,101.44667,57.0,3,edge_1,cloud_0,0
152,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,53,53,cost,23.41612,137.06099,74.5,4,edge_1,cloud_0,0
152,normal,-1,0.0,,,-1,-1,54,54,latency,25.17739,95.92409,40.0,5,edge_0,cloud_0,0
152,normal,-1,0.0,,,-1,-1,55,55,reliability,7.39624,74.37991,54.0,1,edge_2,cloud_0,0
152,mixed,164,0.52886,edge_4,edge_4-edge_0,4,3,56,56,cost,18.21875,106.90462,71.5,2,edge_1,cloud_0,0
152,normal,-1,0.0,,,-1,-1,57,57,latency,10.48712,83.22781,37.0,3,edge_0,cloud_0,0
152,normal,-1,0.0,,,-1,-1,58,58,reliability,11.9355,108.54133,58.5,4,edge_2,cloud_0,0
152,normal,-1,0.0,,,-1,-1,59,59,cost,13.3485,100.72307,76.0,5,edge_2,cloud_0,0
152,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,60,60,latency,15.02071,94.05983,34.0,1,edge_1,cloud_0,0
152,normal,-1,0.0,,,-1,-1,61,61,reliability,16.61421,103.93348,55.5,2,edge_0,cloud_0,0
152,normal,-1,0.0,,,-1,-1,62,62,cost,17.9886,127.29409,73.0,3,edge_1,cloud_0,0
152,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,63,63,latency,20.00578,88.23465,38.5,4,edge_4,cloud_0,0
152,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,64,64,reliability,20.53149,119.46978,60.0,5,edge_1,cloud_0,0
152,normal,-1,0.0,,,-1,-1,65,65,cost,22.22375,121.75221,70.0,1,edge_0,cloud_0,0
152,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,66,66,latency,6.00256,78.78407,35.5,2,edge_0,cloud_0,0
152,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,67,67,reliability,7.95299,101.54708,57.0,3,edge_4,cloud_0,0
152,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,68,68,cost,8.78976,130.15172,74.5,4,edge_1,cloud_0,0
152,normal,-1,0.0,,,-1,-1,69,69,latency,10.85527,88.16689,40.0,5,edge_4,cloud_0,0
152,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,70,70,reliability,12.27982,101.24817,54.0,1,edge_0,cloud_0,0
152,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,71,71,cost,13.89984,120.2245,71.5,2,edge_4,cloud_0,0
152,mixed,175,0.60955,edge_3,edge_2-edge_3,3,2,72,72,latency,24.75426,93.03066,37.0,3,edge_3,cloud_0,0
152,mixed,149,0.49001,edge_0,access_0-edge_0,1,0,73,73,reliability,39.57391,124.52091,58.5,4,edge_4,cloud_0,1
152,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,74,74,cost,19.03321,125.92632,76.0,5,edge_0,cloud_0,0
152,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,75,75,latency,19.82935,95.89903,34.0,1,edge_4,cloud_0,0
152,normal,-1,0.0,,,-1,-1,76,76,reliability,21.15291,99.52161,55.5,2,edge_3,cloud_0,0
152,normal,-1,0.0,,,-1,-1,77,77,cost,5.68366,122.5252,73.0,3,edge_4,cloud_0,0
152,mixed,164,0.52886,edge_4,edge_4-edge_0,4,3,78,78,latency,15.9783,72.01282,38.5,4,edge_1,cloud_0,0
152,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,79,79,reliability,9.86518,118.03938,60.0,5,edge_4,cloud_0,1
153,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,0,0,latency,6.34666,80.23289,34.0,1,edge_4,cloud_0,0
153,normal,-1,0.0,,,-1,-1,1,1,reliability,7.56781,109.68805,55.5,2,edge_3,cloud_0,0
153,normal,-1,0.0,,,-1,-1,2,2,cost,9.31646,117.81841,73.0,3,edge_0,cloud_0,0
153,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,3,3,latency,11.37228,85.74007,38.5,4,edge_0,cloud_0,0
153,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,4,4,reliability,11.63344,109.94998,60.0,5,edge_4,cloud_0,1
153,normal,-1,0.0,,,-1,-1,5,5,cost,14.02813,128.99897,70.0,1,edge_3,cloud_0,0
153,mixed,149,0.49001,edge_0,access_0-edge_0,1,0,6,6,latency,38.27303,98.51313,35.5,2,edge_4,cloud_0,0
153,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,7,7,reliability,17.80865,103.15413,57.0,3,edge_0,cloud_0,0
153,node_overload,69,0.51192,edge_4,edge_3-edge_4,4,3,8,8,cost,18.94494,124.29004,74.5,4,edge_4,cloud_0,0
153,mixed,149,0.49001,edge_0,access_0-edge_0,1,0,9,9,latency,47.69598,101.75685,40.0,5,edge_3,cloud_0,1
153,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,10,10,reliability,22.8715,108.74497,54.0,1,edge_4,cloud_0,0
153,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,11,11,cost,6.51584,113.72165,71.5,2,edge_0,cloud_0,0
153,normal,-1,0.0,,,-1,-1,12,12,latency,7.42414,91.18318,37.0,3,edge_1,cloud_0,0
153,mixed,149,0.49001,edge_0,access_0-edge_0,1,0,13,13,reliability,20.73948,108.77463,58.5,4,edge_3,cloud_0,1
153,link_congestion,96,0.4961,edge_4,edge_3-edge_4,4,3,14,14,cost,11.53622,130.21468,76.0,5,edge_4,cloud_0,0
